기준년월,지역코드,통합시군구코드,지원센터코드,식품여부,기부물품대분류코드,기부물품중분류코드,이용자수,제공건수,제공금액
202010,부산,03000005,S50701,Y,스포츠용품,즉석/편의식품,171,171,7377966
202010,부산,03000005,S50701,Y,스포츠용품,건강식품,326,326,13524000
202010,부산,03000005,S50701,Y,스포츠용품,과자류,270,317,3071674.11
202010,부산,03000005,S50701,Y,스포츠용품,음료류,60,61,3345736.01
202010,부산,03000005,S50701,Y,스포츠용품,농산물가공식품,99,99,790020
202010,부산,03000005,S50701,Y,신선식품,기타신선식품,151,164,1124141.94
202010,부산,03000005,S50701,Y,스포츠용품,대용식(빵),2,32,11337103.32
202010,부산,03000005,S50701,Y,스포츠용품,기타가공식품,702,1507,18634015.94
202010,부산,03000005,S50701,N,일상용품,일용잡화,15,15,89563.16
202010,부산,03000005,S50701,N,일상용품,위생용품,107,110,535600
202010,부산,03000005,S50701,N,가정용품,생활용품,19,19,39718.98
202010,부산,03000005,S50701,Y,스포츠용품,조미료,160,163,4145532.45
202010,부산,03000005,S50701,Y,스포츠용품,축산가공식품,1,1,17403000
202010,부산,03000005,S50701,Y,스포츠용품,수산가공식품,220,232,1096216.59
202010,부산,03000005,S50701,Y,스포츠용품,대용식기타,160,194,740245
202010,부산,03000005,S50701,Y,신선식품,축산물,42,44,1500000
202010,부산,03000011,S51401,Y,스포츠용품,음료류,200,201,765039.77
202010,부산,03000011,S51401,Y,스포츠용품,대용식(빵),230,236,1649265.85
202010,부산,03000011,S51401,Y,스포츠용품,기타가공식품,321,1035,6725365.51
202010,부산,03000011,S51401,Y,신선식품,농산물,67,69,186500.25
202010,부산,03000011,S51401,Y,스포츠용품,건강식품,15,15,616000
202010,부산,03000011,S51401,N,일상용품,기타일상용품,57,57,337382.65
202010,부산,03000011,S51401,Y,스포츠용품,냉동식품,94,94,2332704
202010,부산,03000011,S51401,Y,스포츠용품,수산가공식품,50,50,121271.67
202010,부산,03000011,S51401,Y,스포츠용품,조미료,33,33,860748.01
202010,부산,03000011,S51401,N,가정용품,생활용품,66,70,749398.9
202010,부산,03000011,S51401,Y,스포츠용품,과자류,298,329,3259962.99
202010,부산,03000004,S51501,Y,신선식품,기타신선식품,23,23,1150000
202010,부산,03000004,S51501,Y,스포츠용품,기타가공식품,179,194,2816852.8
202010,부산,03000004,S51501,Y,스포츠용품,과자류,72,72,1699246.49
202010,부산,03000004,S51501,Y,스포츠용품,절임/발효식품,90,90,1817401.5
202010,부산,03000004,S51501,Y,스포츠용품,대용식기타,10,10,227084.4
202010,부산,03000004,S51501,N,일상용품,위생용품,115,115,1122200
202010,부산,03000015,S51601,Y,스포츠용품,급식류,4,4,21200
202010,부산,03000015,S51601,Y,스포츠용품,기타가공식품,214,386,5853019.45
202010,부산,03000015,S51601,Y,스포츠용품,음료류,115,115,384979.63
202010,부산,03000015,S51601,Y,스포츠용품,과자류,178,297,3052296.85
202010,부산,03000015,S51601,Y,스포츠용품,즉석/편의식품,158,241,2912837.78
202010,부산,03000015,S51601,Y,스포츠용품,통조림/병,16,16,39600
202010,부산,03000015,S51601,Y,신선식품,농산물,7,14,3863000
202010,부산,03000015,S51601,Y,신선식품,기타신선식품,17,17,160787.04
202010,부산,03000015,S51601,Y,스포츠용품,대용식기타,111,187,3072462.5
202010,부산,03000015,S51601,N,일상용품,위생용품,68,68,136000
202010,부산,03000015,S51601,N,가정용품,생활용품,44,44,230169.94
202010,부산,03000015,S51601,Y,스포츠용품,조미료,210,462,1611300
202010,부산,03000014,S58201,N,가정용품,침실용품,3,3,35250
202010,부산,03000014,S58201,Y,스포츠용품,수산가공식품,38,38,66336.64
202010,부산,03000014,S58201,Y,스포츠용품,과자류,346,558,9760455.23
202010,부산,03000014,S58201,Y,스포츠용품,대용식(빵),2,14,2317600.16
202010,부산,03000014,S58201,Y,스포츠용품,기타가공식품,346,451,6571511.8
202010,부산,03000014,S58201,N,가정용품,주방용품,283,283,1475000
202010,부산,03000014,S58201,N,가정용품,청소/욕실용품,3,3,4438.05
202010,부산,03000014,S58201,N,가정용품,생활용품,3,3,4942.95
202010,부산,03000015,S63301,N,일상용품,위생용품,67,67,54344
202010,부산,03000015,S63301,Y,스포츠용품,대용식(빵),230,534,2517199.73
202010,부산,03000100,S63901,Y,스포츠용품,기타가공식품,3,3,4946998.37
202010,부산,03000100,S63901,Y,스포츠용품,음료류,3,3,798524.22
202010,부산,03000100,S63901,Y,스포츠용품,과자류,3,14,9823999.15
202010,부산,03000100,S63901,N,가정용품,생활용품,1,1,3044.68
202010,부산,03000100,S63901,Y,스포츠용품,대용식(빵),2,22,2169400
202010,부산,03000003,S64001,Y,스포츠용품,과자류,255,624,3490294.07
202010,부산,03000003,S64001,N,가정용품,생활용품,53,63,1281225.68
202010,부산,03000003,S64001,Y,스포츠용품,기타가공식품,172,182,4332718.57
202010,부산,03000013,S64701,Y,스포츠용품,대용식(빵),22,22,88000
202010,부산,03000013,S64701,Y,스포츠용품,음료류,7,7,296149.32
202010,부산,03000013,S64701,N,일상용품,위생용품,153,153,7764626.2
202010,부산,03000013,S64701,Y,스포츠용품,기타가공식품,52,52,2613572.01
202010,부산,03000012,S64801,Y,스포츠용품,유제품,1,6,1551680
202010,부산,03000012,S64801,Y,스포츠용품,냉동식품,1,1,3520000
202010,부산,03000012,S64801,Y,스포츠용품,과자류,10,10,410400
202010,부산,03000012,S64801,Y,스포츠용품,음료류,10,10,2861003.64
202010,부산,03000012,S64801,Y,스포츠용품,대용식(빵),1,2,319999.9
202010,부산,03000012,S64801,Y,스포츠용품,기타가공식품,229,229,8636340.12
202010,부산,03000012,S64801,Y,신선식품,축산물,1,1,450000
202010,부산,03000012,S64801,N,가정용품,생활용품,236,237,735701.53
202011,부산,03000001,S02601,Y,스포츠용품,조미료,3,66,810675
202011,부산,03000001,S02601,Y,스포츠용품,수산가공식품,3,3,24255
202011,부산,03000001,S02601,Y,스포츠용품,대용식기타,4,52,276242.98
202011,부산,03000001,S02601,Y,스포츠용품,통조림/병,3,29,233761
202011,부산,03000001,S02601,Y,스포츠용품,냉동식품,3,3,20020
202011,부산,03000001,S02601,Y,스포츠용품,어육/연식품류,7,7,1761000
202011,부산,03000001,S02601,Y,스포츠용품,분말류,3,46,501985
202011,부산,03000001,S02601,Y,스포츠용품,즉석/편의식품,3,79,553376
202011,부산,03000001,S02601,Y,스포츠용품,과자류,4,7,3988789.38
202011,부산,03000001,S02601,Y,스포츠용품,음료류,2,2,20240
202011,부산,03000001,S02601,Y,스포츠용품,기타가공식품,2,2,2570240
202011,부산,03000001,S02601,Y,신선식품,농산물,1,1,2195959.2
