기준년월,지역코드,통합시군구코드,지원센터코드,기부자구분코드,기부사업장종류코드,기부자명,기부금액,기부건수,기부자수
201602,부산,03000001,S02601,기업(개인사업자),"식품제조,가공업",파리바게뜨 중앙역점,268100,4,1
201602,부산,03000001,S02601,기업(개인사업자),"식품제조,가공업",프랑가스트,7819900,28,1
201602,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 광복점,815310,8,1
201602,부산,03000001,S02601,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 남포점,1078840,16,1
201602,부산,03000001,S02601,단체,"즉석판매,제조가공업",파리바게뜨 자갈치점,228530,8,1
201602,부산,03000001,S02601,개인,"식품 도,소매업",개인기부자,1511800,4,1
201602,부산,03000002,S02701,기업(개인사업자),"식품 도,소매업",파리바게트 부산역사점,6202000,7,1
201602,부산,03000002,S02701,기업(개인사업자),"식품 도,소매업",파리바게트 충무동점,160400,4,1
201602,부산,03000002,S02701,기업(개인사업자),식품 접객업,새벽찬,142560,1,1
201602,부산,03000002,S02701,기업(개인사업자),식품 접객업,송도파리바게트,134500,2,1
201602,부산,03000002,S02701,단체,"즉석판매,제조가공업",파리바게트(동대신점),1292900,6,1
201602,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",비비큐대신점,340000,1,1
201602,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",시민제과,433200,1,1
201602,부산,03000002,S02701,기업(개인사업자),"식품제조,가공업",파리바게트 아미동점,570200,7,1
201602,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",팡도르 제과점,182000,1,1
201602,부산,03000003,S02801,개인,"즉석판매,제조가공업",개인기부자,290700,15,1
201602,부산,03000003,S02801,단체,"즉석판매,제조가공업",루반도르 제과점,1434000,16,1
201602,부산,03000003,S02801,단체,"즉석판매,제조가공업",(주) 롯데리아 크리스피크림 서면점,661685,23,1
201602,부산,03000003,S02801,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 부산범냇골점,2159000,20,1
201602,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",(주)KT에스테이트,599200,16,1
201602,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",뚜레쥬르 부산진역점,497000,8,1
201602,부산,03000003,S02801,기업(개인사업자),"식품제조,가공업",임준희(파리바게뜨 금융단지점),3455800,27,1
201602,부산,03000004,S02901,기업(개인사업자),"즉석판매,제조가공업",(주)롯데리아크리스피크림부산롯데광복점,494748,2,1
201602,부산,03000004,S02901,개인,"식품제조,가공업",개인기부자,60000,1,1
201602,부산,03000004,S02901,기업(개인사업자),집단 급식소,(주)디앤티토탈서비스,5650000,1,1
201602,부산,03000004,S02901,기업(개인사업자),"식품 도,소매업",떡보의하루 영도중구점,330000,1,1
201602,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",경원무역,760000,2,1
201602,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",던킨도너츠(동삼점),162300,5,1
201602,부산,03000004,S02901,기업(개인사업자),"식품제조,가공업",서울떡집,1200000,4,1
201602,부산,03000004,S02901,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 영도남항점,2500,1,1
201602,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",주형환 베이커스,5518700,1,1
201602,부산,03000005,S03001,기업(개인사업자),"즉석판매,제조가공업",겐츠베이커리,2192800,1,1
201602,부산,03000005,S03001,기업(개인사업자),"식품제조,가공업",포숑(롯데백화점),8587200,1,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",파리바게트명륜점,530500,2,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",한아름푸드,840000,2,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",GS25명륜중앙점,126000,2,1
201602,부산,03000006,S03101,단체,"즉석판매,제조가공업",마르메종과자점,170000,2,1
201602,부산,03000006,S03101,단체,"즉석판매,제조가공업",블랑제리오감,276100,6,1
201602,부산,03000006,S03101,단체,"식품제조,가공업",복떡방,86000,3,1
201602,부산,03000006,S03101,단체,"식품 도,소매업",도운유통,2050200,1,1
201602,부산,03000006,S03101,개인,"식품제조,가공업",개인기부자,4920000,2,2
201602,부산,03000006,S03101,기업(개인사업자),"식품 도,소매업",복편미가,246600,1,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",권영한(파바온천스카이),1159400,3,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",드오네뜨,1324165,1,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",빚은 부산수안역점,502000,2,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",박성룡과자점,1912700,2,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",빵장수단팥빵정관점,4892000,2,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(명륜점),841300,2,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",충렬상사,3520000,2,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",코숑과자점(안락점),822800,2,1
201602,부산,03000006,S03101,기업(개인사업자),"식품제조,가공업",파리바게뜨(동래역점),1057000,2,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",코트도르,881400,7,1
201602,부산,03000007,S03201,단체,"식품 도,소매업",자연드림,79900,3,1
201602,부산,03000007,S03201,단체,"즉석판매,제조가공업",파리바게트 경성대점,4800000,29,1
201602,부산,03000007,S03201,기업(개인사업자),"식품 도,소매업",동명식육식당,700000,1,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",플라잉스콘,840500,26,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 성모점,869300,20,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 대연혁신점,313700,12,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",파리바게트 대연점,331600,8,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",이흥용과자점,4172300,27,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",빵굽는사람들(하나로),336000,7,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",메츠과자점,492700,12,1
201602,부산,03000007,S03201,기업(개인사업자),"즉석판매,제조가공업",LG메트로시티 파리바게뜨,756000,14,1
201602,부산,03000008,S03301,기업(개인사업자),"식품 도,소매업",보성상회,3993600,1,1
201602,부산,03000008,S03301,단체,"식품제조,가공업",래심,1407800,26,1
201602,부산,03000008,S03301,단체,"즉석판매,제조가공업",뚜레쥬르(덕천점),937700,14,1
201602,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(덕천점)직영,6629300,29,1
201602,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(신만덕점)강병민,844000,17,1
201602,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트(화명대림점)박태숙,1068000,14,1
201602,부산,03000008,S03301,단체,"즉석판매,제조가공업",파리바게트화명율리점(박태숙),855200,18,1
201602,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",마비스 커피,534600,14,1
201602,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",미니크로아프레,521800,14,1
201602,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",잇브레드(연산자이),1074200,23,1
201602,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",프레제(화명점),425100,16,1
201602,부산,03000008,S03301,기업(개인사업자),"즉석판매,제조가공업",앙브와즈 (최미화),426700,15,1
201602,부산,03000008,S03301,기업(개인사업자),"즉석판매,제조가공업",자연드림 화명점,417600,14,1
201602,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",(주) 오뚜기,434333,8,1
201602,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",GS슈퍼(만덕백양),220050,15,1
201602,부산,03000008,S03301,기업(개인사업자),"식품제조,가공업",더브레드(신만덕),30000,1,1
201602,부산,03000008,S03301,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨화명도시그린점,1191700,29,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",베이킹타임 재송점,1227200,12,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",브라운커널 해운대점,330000,4,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",빵장수단팥빵,2774000,16,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",스프레드,2180500,18,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 재송점,2134600,18,1
201602,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",그랑제리 마린시티점,3011300,23,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",파리바게트 해운대수비점,1006800,19,1
201602,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 장산점,194600,3,1
201602,부산,03000009,S03401,단체,"즉석판매,제조가공업",파리바게뜨 좌동,1461300,29,1
201602,부산,03000009,S03401,단체,"식품제조,가공업",파리바게트 장산현대점,3022400,27,1
201602,부산,03000009,S03401,단체,"식품제조,가공업",윤베이커리,1155500,14,1
201602,부산,03000009,S03401,단체,"식품제조,가공업",롤링핀 센텀점,1175800,7,1
201602,부산,03000009,S03401,단체,"식품제조,가공업",라메종드쇼콜라,390000,8,1
201602,부산,03000009,S03401,기업(개인사업자),"식품 도,소매업",자연드림 좌동점,625000,21,1
201602,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",프럼 준,559500,10,1
201602,부산,03000009,S03401,단체,"식품 도,소매업",파티세리 곽,510000,22,1
201602,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 반여점,621500,17,1
201602,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게트 마린점,380300,6,1
201602,부산,03000009,S03401,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 해운대센텀점,202700,10,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",S&J 베이커리,328000,2,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르 반여점,325700,14,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",뚜레쥬르 장산역점,2265852,29,1
201602,부산,03000009,S03401,기업(개인사업자),"식품제조,가공업",마조아 베이커리,155000,3,1
201602,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 당리 점,83000,3,1
201602,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨 몰운대점,256100,14,1
201602,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨다대본동점,171100,7,1
201602,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단오거리점,272300,5,1
201602,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 하단역점,135300,7,1
201602,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 당리사거리점(입력하지 말것),371400,16,1
201602,부산,03000010,S03501,단체,"즉석판매,제조가공업",파리바게뜨 괴정 동양점,1029000,18,1
201602,부산,03000010,S03501,기업(개인사업자),식품 접객업,빵내음가득한오후,822700,11,1
201602,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",호산나떡향기,140000,1,1
201602,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리파게뜨다대현대점,324300,12,1
201602,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게트(동아대점),1220200,18,1
201602,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",파리바게뜨장림시장점,136800,11,1
201602,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",CJ제일제당,10800000,4,1
201602,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",영진식품,2700000,1,1
201602,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",키다리아저씨,497600,10,1
201602,부산,03000010,S03501,기업(개인사업자),"식품제조,가공업",파리바게뜨(사하점),1120300,18,1
201602,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",(X)파리바게트 다대롯데점,725400,18,1
201602,부산,03000010,S03501,기업(개인사업자),"즉석판매,제조가공업",앙또르 과자점,969000,8,1
201602,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",살롱드보네,2917400,20,1
201602,부산,03000011,S03601,기업(개인사업자),"식품제조,가공업",빵뺑팡,932700,9,1
