기준년월,유통기한사용여부,유해상품차단여부,식품여부,기부물품대분류코드,기부물품중분류코드,기부물품수량,장부금액
201705,Y,N,Y,스포츠용품,건강식품,0,0
201705,Y,N,N,일상용품,위생용품,631,4777080
201705,Y,N,Y,신선식품,축산물,0,0
201705,Y,N,Y,스포츠용품,과자류,163,144942
201705,Y,Y,N,일상용품,위생용품,0,0
201705,Y,N,Y,스포츠용품,음료류,248,217520.8
201705,Y,N,Y,신선식품,수산물,0,0
201705,Y,N,Y,스포츠용품,농산물가공식품,25,73750
201705,Y,N,N,일상용품,애완용품,0,0
201705,Y,N,Y,스포츠용품,급식류,681,2269499.91
201706,N,N,Y,스포츠용품,분말류,24,56760
201706,N,Y,Y,스포츠용품,조미료,0,0
201706,N,N,Y,스포츠용품,농산물가공식품,0,0
201706,N,N,Y,스포츠용품,급식류,0,0
201706,N,N,Y,스포츠용품,도시락류,0,0
201706,N,N,Y,스포츠용품,가공식품세트류,0,0
201706,N,N,Y,스포츠용품,대용식(빵),0,0
201706,N,N,Y,스포츠용품,기타가공식품,26527,40910706.47
201706,N,N,Y,신선식품,농산물,1366,1060686.24
201706,N,N,Y,신선식품,축산물,0,0
201706,N,Y,Y,신선식품,축산물,0,0
201706,N,N,Y,신선식품,수산물,0,0
201706,N,N,Y,신선식품,축산물(냉동),0,0
201706,N,N,Y,신선식품,기타신선식품,229,1115120.08
201706,N,N,N,일상용품,위생용품,1100,15513022.96
201706,N,N,N,일상용품,일용잡화,164,213200
201706,N,N,N,일상용품,화장품,3108,10331783.19
201706,N,N,N,일상용품,DIY용품,0,0
201706,N,N,N,일상용품,기타일상용품,189974,866183151.29
201706,N,N,N,가정용품,주방용품,12,33000
201706,N,N,N,가정용품,청소/욕실용품,8,21483
201706,N,N,N,가정용품,세탁용품,111,1133172
201706,N,N,N,가정용품,생활용품,25144,37745409.1
201706,N,N,N,가정용품,침실용품,0,0
201706,N,N,N,가정용품,실내인테리어용품,3,150000
201706,N,N,N,가정용품,가정용품세트류,2,195000
201706,N,N,N,가정용품,기타가정용품,0,0
201706,N,N,N,의약품/의료용품,의약품,62,84000.08
201706,N,N,N,의약품/의료용품,의료용품,17,25500
201706,N,N,N,문화용품,문구/사무용품,0,0
201706,N,N,N,문화용품,완구,0,0
201706,N,N,N,문화용품,서적,0,0
201706,N,N,N,문화용품,기타 문화용품,0,0
201706,N,N,N,내구소비재,가구,0,0
201706,N,N,N,내구소비재,자동차용품,0,0
201706,N,N,N,의류/패션잡화,의류,94,1635600
201706,N,N,N,의류/패션잡화,패션잡화,84,4208420.16
201706,N,N,N,의류/패션잡화,신발,33,1155000
201706,N,N,N,의류/패션잡화,언더웨어/양말,0,0
201706,N,N,N,의류/패션잡화,기타의류/잡화,0,0
201706,N,N,N,기타상품,기타,0,0
201706,N,N,Y,스포츠용품,유제품,36,135895
201706,N,N,Y,스포츠용품,축산가공식품,95,1333900
201706,N,N,Y,스포츠용품,수산가공식품,0,0
201706,N,N,Y,스포츠용품,대용식기타,1220,750752
201706,N,N,Y,스포츠용품,통조림/병,65,110500
201706,N,N,Y,스포츠용품,냉동식품,14,88744
201706,N,N,Y,스포츠용품,절임/발효식품,0,0
201706,N,Y,Y,스포츠용품,절임/발효식품,0,0
201706,N,N,Y,스포츠용품,어육/연식품류,0,0
201706,N,N,Y,스포츠용품,조미료,141,409010
201706,N,N,Y,스포츠용품,즉석/편의식품,469,4840488.92
201706,N,Y,Y,스포츠용품,즉석/편의식품,0,0
201706,N,N,Y,스포츠용품,유아식품,0,0
201706,N,N,Y,스포츠용품,건강식품,0,0
201706,N,N,Y,스포츠용품,과자류,1033,1563331.87
201706,N,N,Y,스포츠용품,음료류,20485,5590947.04
201706,Y,N,Y,스포츠용품,조미료,4563,12262883
201706,Y,Y,Y,스포츠용품,조미료,1336,1862711
201706,Y,N,Y,스포츠용품,유가공품,0,0
201706,Y,N,Y,스포츠용품,유제품,0,0
201706,Y,N,Y,신선식품,축산물(냉동),0,0
201706,Y,N,Y,스포츠용품,축산가공식품,0,0
201706,Y,Y,Y,스포츠용품,축산가공식품,0,0
201706,Y,N,Y,스포츠용품,도시락류,0,0
201706,Y,N,Y,스포츠용품,수산가공식품,103,174902
201706,Y,Y,Y,스포츠용품,수산가공식품,0,0
201706,Y,N,Y,신선식품,수산물(냉동),0,0
201706,Y,N,Y,스포츠용품,대용식기타,1654,2506233
201706,Y,N,Y,스포츠용품,가공식품세트류,0,0
201706,Y,N,Y,스포츠용품,통조림/병,344,1092893
201706,Y,Y,Y,스포츠용품,통조림/병,0,0
201706,Y,N,Y,신선식품,신선식품세트류,0,0
201706,Y,N,Y,스포츠용품,냉동식품,134,661129
201706,Y,N,Y,스포츠용품,대용식(빵),25155,41276422.5
201706,Y,N,N,일상용품,화장품,0,0
201706,Y,N,Y,스포츠용품,절임/발효식품,107,323580
201706,Y,N,Y,스포츠용품,기타가공식품,241,410802
201706,Y,N,Y,스포츠용품,어육/연식품류,300,600000
201706,Y,Y,Y,스포츠용품,기타가공식품,0,0
201706,Y,N,Y,스포츠용품,분말류,895,1445003
201706,Y,N,Y,신선식품,기타신선식품,4,8602
201706,Y,N,Y,신선식품,농산물,184,2599810
201706,Y,N,Y,스포츠용품,즉석/편의식품,2411,4402877.87
201706,Y,N,N,기타상품,기타,0,0
201706,Y,N,Y,스포츠용품,유아식품,0,0
201706,Y,N,N,일상용품,위생용품,1118,7590752.26
201706,Y,N,Y,스포츠용품,건강식품,1903,11397499.91
201706,Y,N,Y,신선식품,축산물,9550,5968750
201706,Y,N,Y,스포츠용품,과자류,5759,6250642
201706,Y,N,N,일상용품,애완용품,0,0
201706,Y,N,Y,스포츠용품,음료류,16641,12592872.44
201706,Y,N,Y,신선식품,수산물,0,0
201706,Y,N,Y,스포츠용품,농산물가공식품,0,0
201706,Y,N,N,의약품/의료용품,의약품,0,0
201706,Y,N,Y,스포츠용품,급식류,880,4462499.95
201707,N,N,N,가정용품,청소/욕실용품,1,2780
201707,N,Y,Y,스포츠용품,조미료,0,0
201707,N,N,Y,스포츠용품,대용식(빵),488,840339.81
201707,N,N,Y,스포츠용품,기타가공식품,13433,22979882.35
201707,N,N,Y,신선식품,농산물,1304,5869772.56
201707,N,N,Y,신선식품,축산물,0,0
201707,N,Y,Y,신선식품,축산물,0,0
201707,N,N,Y,신선식품,수산물,0,0
201707,N,N,Y,신선식품,축산물(냉동),0,0
201707,N,N,Y,신선식품,수산물(냉동),0,0
201707,N,N,Y,신선식품,기타신선식품,3672,9098957.76
201707,N,N,N,일상용품,위생용품,1100,413644.98
201707,N,N,N,일상용품,일용잡화,78,218999.82
201707,N,N,N,일상용품,화장품,0,0
201707,N,N,N,일상용품,DIY용품,0,0
201707,N,N,N,일상용품,애완용품,0,0
201707,N,N,N,일상용품,기타일상용품,368,1469334.76
201707,N,N,N,가정용품,주방용품,35,174333.34
201707,N,N,Y,스포츠용품,조미료,209,1141818
201707,N,N,N,가정용품,세탁용품,2,13600
201707,N,N,N,가정용품,생활용품,3328,171402350
201707,N,N,N,가정용품,침실용품,30,411000
201707,N,N,N,가정용품,실내인테리어용품,0,0
201707,N,N,N,가정용품,가정용품세트류,0,0
201707,N,N,N,가정용품,기타가정용품,20,600000
201707,N,N,N,의약품/의료용품,의약품,87,43500
201707,N,N,N,의약품/의료용품,의료용품,0,0
201707,N,N,N,문화용품,문구/사무용품,0,0
201707,N,N,N,문화용품,완구,0,0
201707,N,N,N,문화용품,서적,6135,47994866.72
201707,N,N,N,문화용품,기타 문화용품,0,0
201707,N,N,N,내구소비재,가전,151,5197414
201707,N,N,N,내구소비재,가구,0,0
201707,N,N,N,내구소비재,기타 내구소비재,0,0
201707,N,N,N,의류/패션잡화,의류,1113,124055999.84
201707,N,N,N,의류/패션잡화,패션잡화,0,0
201707,N,N,N,의류/패션잡화,신발,0,0
201707,N,N,N,의류/패션잡화,언더웨어/양말,0,0
201707,N,N,N,의류/패션잡화,기타의류/잡화,0,0
201707,N,N,N,기타상품,기타,0,0
201707,N,N,Y,스포츠용품,유제품,11,40870
201707,N,N,Y,스포츠용품,축산가공식품,105,1863120
201707,N,N,Y,스포츠용품,수산가공식품,386,1019191.12
201707,N,N,Y,스포츠용품,대용식기타,6,3894
201707,N,N,Y,스포츠용품,통조림/병,2125,7243264.95
201707,N,N,Y,스포츠용품,냉동식품,8671,154855176.7
201707,N,N,Y,스포츠용품,절임/발효식품,16,192000
201707,N,Y,Y,스포츠용품,절임/발효식품,0,0
201707,N,N,Y,스포츠용품,어육/연식품류,300,600000
201707,N,N,Y,스포츠용품,분말류,506,3500953.28
201707,N,N,Y,스포츠용품,즉석/편의식품,179,1005023
201707,N,N,Y,스포츠용품,유아식품,0,0
201707,N,N,Y,스포츠용품,과자류,3686,7972513.83
201707,N,N,Y,스포츠용품,음료류,17707,5663889.62
201707,N,N,Y,스포츠용품,농산물가공식품,0,0
201707,N,N,Y,스포츠용품,급식류,0,0
201707,N,N,Y,스포츠용품,도시락류,0,0
201707,N,N,Y,스포츠용품,가공식품세트류,0,0
201707,Y,N,Y,스포츠용품,조미료,1124,6456374.6
201707,Y,Y,Y,스포츠용품,조미료,0,0
201707,Y,N,Y,신선식품,축산물(냉동),0,0
201707,Y,N,Y,스포츠용품,유제품,0,0
201707,Y,N,Y,스포츠용품,도시락류,0,0
201707,Y,N,Y,스포츠용품,축산가공식품,24,102512
201707,Y,Y,Y,스포츠용품,축산가공식품,0,0
201707,Y,N,N,기타상품,기타,0,0
201707,Y,N,Y,스포츠용품,수산가공식품,66,88932
201707,Y,Y,Y,스포츠용품,수산가공식품,0,0
201707,Y,N,Y,스포츠용품,가공식품세트류,0,0
201707,Y,N,Y,스포츠용품,대용식기타,338,723586
201707,Y,N,Y,신선식품,수산물(냉동),1059,10749570.12
201707,Y,N,Y,스포츠용품,통조림/병,1538,6921443.8
201707,Y,N,Y,스포츠용품,대용식(빵),31543,56561127.63
201707,Y,N,Y,스포츠용품,냉동식품,46,231281
201707,Y,N,Y,신선식품,신선식품세트류,0,0
201707,Y,N,Y,스포츠용품,기타가공식품,143,414672
201707,Y,N,Y,스포츠용품,절임/발효식품,1,10000
201707,Y,N,N,일상용품,화장품,89,2849000
201707,Y,N,Y,스포츠용품,어육/연식품류,0,0
201707,Y,N,Y,신선식품,농산물,332,436000
201707,Y,N,Y,스포츠용품,분말류,427,658710.82
201707,Y,N,Y,신선식품,기타신선식품,2,3960
201707,Y,N,Y,스포츠용품,즉석/편의식품,2842,4975113.18
201707,Y,Y,Y,스포츠용품,즉석/편의식품,0,0
201707,Y,N,N,가정용품,세탁용품,0,0
201707,Y,N,Y,스포츠용품,유아식품,0,0
201707,Y,N,Y,스포츠용품,건강식품,479,5029500
201707,Y,N,Y,신선식품,축산물,0,0
201707,Y,N,Y,스포츠용품,과자류,26075,4135413.4
201707,Y,N,N,일상용품,위생용품,143,3233675
201707,Y,N,Y,스포츠용품,음료류,3537,1138367.75
201707,Y,N,Y,신선식품,수산물,0,0
201707,Y,N,Y,스포츠용품,농산물가공식품,0,0
201707,Y,N,N,의약품/의료용품,의약품,0,0
201707,Y,N,Y,스포츠용품,급식류,277,1462999.19
201707,Y,N,Y,스포츠용품,유가공품,0,0
201708,N,N,Y,스포츠용품,분말류,0,0
201708,N,Y,Y,스포츠용품,조미료,0,0
201708,N,N,Y,스포츠용품,과자류,21602,25188792.88
201708,N,N,Y,스포츠용품,음료류,24539,12641685.54
201708,N,N,Y,스포츠용품,농산물가공식품,0,0
201708,N,N,Y,스포츠용품,급식류,0,0
201708,N,N,Y,스포츠용품,도시락류,0,0
201708,N,N,Y,스포츠용품,대용식(빵),424,1060000
201708,N,N,Y,스포츠용품,기타가공식품,26320,42048289.14
201708,N,N,Y,신선식품,농산물,5850,14599000
201708,N,N,Y,신선식품,축산물,0,0
201708,N,Y,Y,신선식품,축산물,0,0
201708,N,N,Y,신선식품,수산물,21,57750
201708,N,N,Y,신선식품,축산물(냉동),0,0
201708,N,N,Y,신선식품,기타신선식품,4611,11605882.29
201708,N,N,N,일상용품,위생용품,1965,968994
201708,N,N,N,일상용품,일용잡화,486,9275000
201708,N,N,N,일상용품,화장품,10,108000
201708,N,N,N,일상용품,DIY용품,0,0
201708,N,N,N,일상용품,기타일상용품,294,421853.48
201708,N,N,N,가정용품,주방용품,71,236560
201708,N,N,N,가정용품,청소/욕실용품,191,0
201708,N,N,N,가정용품,세탁용품,54,225200
201708,N,N,N,가정용품,생활용품,4273,13487812.88
201708,N,N,N,가정용품,침실용품,0,0
201708,N,N,N,가정용품,실내인테리어용품,0,0
201708,N,N,N,가정용품,가정용품세트류,0,0
201708,N,N,N,가정용품,기타가정용품,0,0
201708,N,N,N,의약품/의료용품,의약품,0,0
201708,N,N,N,의약품/의료용품,의료용품,0,0
201708,N,N,N,문화용품,문구/사무용품,0,0
201708,N,N,N,문화용품,완구,0,0
201708,N,N,N,문화용품,서적,0,0
201708,N,N,N,문화용품,기타 문화용품,0,0
201708,N,N,N,내구소비재,가전,0,0
201708,N,N,N,내구소비재,가구,0,0
201708,N,N,N,내구소비재,자동차용품,0,0
201708,N,N,N,의류/패션잡화,의류,15070,166501102
201708,N,N,N,의류/패션잡화,패션잡화,0,0
201708,N,N,N,의류/패션잡화,신발,2069,52267000
201708,N,N,N,의류/패션잡화,언더웨어/양말,944,13839500
201708,N,N,N,의류/패션잡화,기타의류/잡화,0,0
201708,N,N,N,기타상품,기타,0,0
201708,N,N,Y,스포츠용품,유제품,8,29704
201708,N,N,Y,스포츠용품,축산가공식품,55,1430800
201708,N,N,Y,스포츠용품,수산가공식품,798,2462502.36
201708,N,N,Y,스포츠용품,대용식기타,36,23364
201708,N,N,Y,스포츠용품,통조림/병,0,0
201708,N,N,Y,스포츠용품,냉동식품,0,0
201708,N,N,Y,스포츠용품,절임/발효식품,0,0
201708,N,N,Y,스포츠용품,어육/연식품류,0,0
201708,N,N,Y,스포츠용품,조미료,1566,4642883
201708,N,N,Y,스포츠용품,즉석/편의식품,48,129378
201708,N,Y,Y,스포츠용품,즉석/편의식품,0,0
201708,N,N,Y,스포츠용품,유아식품,0,0
201708,N,N,Y,스포츠용품,건강식품,392,4155455.8
201708,Y,N,Y,스포츠용품,조미료,5462,11232714.01
201708,Y,Y,Y,스포츠용품,조미료,10,27610
201708,Y,N,Y,스포츠용품,유가공품,0,0
201708,Y,N,Y,스포츠용품,유제품,0,0
201708,Y,N,Y,신선식품,수산물(냉동),0,0
201708,Y,N,Y,스포츠용품,축산가공식품,1152,2101180
201708,Y,Y,Y,스포츠용품,축산가공식품,0,0
201708,Y,N,Y,스포츠용품,도시락류,0,0
201708,Y,N,Y,스포츠용품,수산가공식품,400,816180
201708,Y,Y,Y,스포츠용품,수산가공식품,0,0
201708,Y,N,Y,스포츠용품,가공식품세트류,40,292000
201708,Y,N,Y,스포츠용품,대용식기타,3198,6093071
201708,Y,N,Y,신선식품,신선식품세트류,0,0
201708,Y,N,Y,스포츠용품,통조림/병,206,1072531
201708,Y,Y,Y,스포츠용품,통조림/병,0,0
201708,Y,N,Y,스포츠용품,대용식(빵),18852,40729475.44
201708,Y,N,Y,스포츠용품,냉동식품,2122,4353520.28
201708,Y,N,N,일상용품,화장품,0,0
201708,Y,N,Y,스포츠용품,절임/발효식품,49,124477
201708,Y,Y,Y,스포츠용품,절임/발효식품,0,0
201708,Y,N,Y,스포츠용품,기타가공식품,204,462356
201708,Y,N,Y,스포츠용품,어육/연식품류,0,0
201708,Y,N,Y,신선식품,기타신선식품,0,0
201708,Y,N,Y,스포츠용품,분말류,684,1171158
201708,Y,N,Y,신선식품,농산물,1047,7275000
201708,Y,N,N,기타상품,기타,0,0
201708,Y,N,Y,스포츠용품,즉석/편의식품,4247,8059701.1
201708,Y,Y,Y,스포츠용품,즉석/편의식품,0,0
201708,Y,N,N,일상용품,위생용품,117,566853.32
201708,Y,N,Y,스포츠용품,유아식품,0,0
201708,Y,N,Y,신선식품,축산물,0,0
201708,Y,N,Y,스포츠용품,건강식품,82,3263600
201708,Y,N,N,일상용품,애완용품,0,0
201708,Y,N,Y,스포츠용품,과자류,1150,6185853
201708,Y,N,Y,신선식품,수산물,0,0
201708,Y,N,Y,스포츠용품,음료류,4663,4194825
201708,Y,Y,Y,스포츠용품,음료류,0,0
201708,Y,N,N,의약품/의료용품,의약품,0,0
201708,Y,N,Y,스포츠용품,농산물가공식품,718,2485000
201708,Y,N,Y,신선식품,축산물(냉동),0,0
201708,Y,N,Y,스포츠용품,급식류,13,65000
201709,N,N,N,가정용품,주방용품,576,2054349.79
201709,N,N,Y,스포츠용품,농산물가공식품,0,0
201709,N,N,Y,스포츠용품,급식류,0,0
201709,N,N,Y,스포츠용품,도시락류,0,0
201709,N,N,Y,스포츠용품,가공식품세트류,0,0
201709,N,N,Y,스포츠용품,대용식(빵),188,452500.03
201709,N,N,Y,스포츠용품,기타가공식품,59165,80101046.5
201709,N,N,Y,신선식품,농산물,490,5590000
201709,N,N,Y,신선식품,축산물,0,0
201709,N,Y,Y,신선식품,축산물,0,0
201709,N,N,Y,신선식품,수산물,1200,8386500
201709,N,N,Y,신선식품,축산물(냉동),0,0
201709,N,N,Y,신선식품,신선식품세트류,0,0
201709,N,N,Y,신선식품,기타신선식품,6521,9283109.75
201709,N,N,N,일상용품,위생용품,165,6538100
201709,N,N,N,일상용품,일용잡화,82,192700
201709,N,N,N,일상용품,화장품,0,0
201709,N,N,N,일상용품,DIY용품,0,0
201709,N,N,N,일상용품,기타일상용품,1408,8849260.8
201709,N,N,Y,스포츠용품,조미료,53,124620
201709,N,N,N,가정용품,청소/욕실용품,9,9000
201709,N,N,N,가정용품,세탁용품,138,276000
201709,N,N,N,가정용품,생활용품,1959,56686673
201709,N,N,N,가정용품,침실용품,0,0
201709,N,N,N,가정용품,실내인테리어용품,0,0
201709,N,N,N,가정용품,가정용품세트류,0,0
201709,N,N,N,가정용품,기타가정용품,1000,8000000
201709,N,N,N,의약품/의료용품,의약품,0,0
201709,N,N,N,의약품/의료용품,의료용품,0,0
201709,N,N,N,문화용품,문구/사무용품,0,0
201709,N,N,N,문화용품,완구,0,0
201709,N,N,N,문화용품,서적,0,0
201709,N,N,N,문화용품,기타 문화용품,125,3750000
201709,N,N,N,내구소비재,가전,0,0
201709,N,N,N,내구소비재,사진/광학용품,0,0
201709,N,N,N,내구소비재,기타 내구소비재,0,0
201709,N,N,N,의류/패션잡화,의류,1989,58941579.01
201709,N,N,N,의류/패션잡화,패션잡화,0,0
201709,N,N,N,의류/패션잡화,신발,784,19916500
201709,N,N,N,의류/패션잡화,언더웨어/양말,50,250000
201709,N,N,N,의류/패션잡화,기타의류/잡화,1,1000
201709,N,N,N,기타상품,기타,0,0
201709,N,N,Y,스포츠용품,유제품,3,11112
201709,N,N,Y,스포츠용품,축산가공식품,0,0
201709,N,Y,Y,스포츠용품,축산가공식품,0,0
201709,N,N,Y,스포츠용품,수산가공식품,429,1296501.27
201709,N,N,Y,스포츠용품,대용식기타,36,23364
201709,N,N,Y,스포츠용품,통조림/병,55,74250
201709,N,N,Y,스포츠용품,냉동식품,5,15400
201709,N,N,Y,스포츠용품,절임/발효식품,185,2403218.45
201709,N,Y,Y,스포츠용품,절임/발효식품,0,0
201709,N,N,Y,스포츠용품,어육/연식품류,300,600000
201709,N,N,Y,스포츠용품,분말류,235,277300
201709,N,N,Y,스포츠용품,즉석/편의식품,17382,12809820.43
201709,N,Y,Y,스포츠용품,즉석/편의식품,0,0
201709,N,N,Y,스포츠용품,유아식품,0,0
201709,N,N,Y,스포츠용품,건강식품,0,0
201709,N,N,Y,스포츠용품,과자류,1257,18277186.57
201709,N,N,Y,스포츠용품,음료류,40076,14697030.37
201709,Y,N,Y,스포츠용품,조미료,5581,26072624.34
201709,Y,Y,Y,스포츠용품,조미료,5,13805
201709,Y,N,Y,스포츠용품,급식류,0,0
201709,Y,N,Y,스포츠용품,유제품,240,240000
201709,Y,N,Y,스포츠용품,유가공품,0,0
201709,Y,N,Y,신선식품,수산물(냉동),0,0
201709,Y,N,Y,스포츠용품,축산가공식품,364,715520
201709,Y,Y,Y,스포츠용품,축산가공식품,0,0
201709,Y,N,Y,스포츠용품,도시락류,0,0
201709,Y,N,Y,스포츠용품,수산가공식품,119,323616
201709,Y,Y,Y,스포츠용품,수산가공식품,0,0
201709,Y,N,N,의약품/의료용품,의약품,0,0
201709,Y,N,Y,스포츠용품,대용식기타,6741,10822762.6
201709,Y,N,Y,스포츠용품,가공식품세트류,0,0
201709,Y,N,Y,스포츠용품,통조림/병,398,1115630
201709,Y,Y,Y,스포츠용품,통조림/병,0,0
201709,Y,N,Y,신선식품,신선식품세트류,0,0
201709,Y,N,Y,스포츠용품,냉동식품,342,1653076.92
201709,Y,N,Y,스포츠용품,대용식(빵),13591,29228457.14
201709,Y,N,N,일상용품,화장품,110,5020000
201709,Y,N,Y,스포츠용품,절임/발효식품,2,3336
201709,Y,Y,Y,스포츠용품,절임/발효식품,0,0
201709,Y,N,Y,스포츠용품,기타가공식품,348,483896
201709,Y,N,Y,스포츠용품,어육/연식품류,0,0
201709,Y,N,Y,신선식품,기타신선식품,7,21252
201709,Y,N,Y,스포츠용품,분말류,1946,2870614.06
201709,Y,N,Y,신선식품,농산물,381,3430090
201709,Y,N,N,기타상품,기타,30,897000
